"","Address","nearest_hawkers","dist_to_nearest_hawkers","hawkers_1km"
"171","205 BT BATOK ST 21","254 JURONG EAST STREET 24 YUHUA VILLAGE MARKET AND FOOD CENTRE SINGAPORE 600254","1.4099804220052","0"
"172","193 BT BATOK WEST AVE 6","254 JURONG EAST STREET 24 YUHUA VILLAGE MARKET AND FOOD CENTRE SINGAPORE 600254","0.795148254828391","1"
"173","624 BT BATOK CTRL","254 JURONG EAST STREET 24 YUHUA VILLAGE MARKET AND FOOD CENTRE SINGAPORE 600254","1.57482952077","0"
"174","290A BT BATOK ST 24","254 JURONG EAST STREET 24 YUHUA VILLAGE MARKET AND FOOD CENTRE SINGAPORE 600254","2.09160720303388","0"
"175","141 BT BATOK ST 11","254 JURONG EAST STREET 24 YUHUA VILLAGE MARKET AND FOOD CENTRE SINGAPORE 600254","0.985006698863507","1"
"176","120 BT BATOK CTRL","254 JURONG EAST STREET 24 YUHUA VILLAGE MARKET AND FOOD CENTRE SINGAPORE 600254","1.39370362086109","0"
"177","289A BT BATOK ST 25","51 UPPER BUKIT TIMAH ROAD BUKIT TIMAH MARKET SINGAPORE 588215","1.81279327393783","0"
"178","10 JLN BT HO SWEE","30 SENG POH ROAD TIONG BAHRU FOOD CENTRE SINGAPORE 168898","0.279113355131023","6"
"179","2 JLN BT HO SWEE","22A HAVELOCK ROAD HAVELOCK ROAD COOKED FOOD CENTRE SINGAPORE 161022","0.261627811912324","6"
"180","45 TELOK BLANGAH DR","79 TELOK BLANGAH DRIVE TELOK BLANGAH FOOD CENTRE SINGAPORE 100079","0.280013437528419","2"
"181","36 BEO CRES","38A BEO CRESCENT BEO CRESCENT MARKET SINGAPORE 169982","0.0619908546754203","9"
"182","20 TELOK BLANGAH CRES","11 TELOK BLANGAH CRESCENT MARKET & HAWKER CENTRE (BLK 11 TELOK BLANGAH CRESCENT) SINGAPORE 090011","0.356059423463773","5"
"183","16 TAMAN HO SWEE","22A HAVELOCK ROAD HAVELOCK ROAD COOKED FOOD CENTRE SINGAPORE 161022","0.221628184185757","6"
"184","32 TELOK BLANGAH RISE","36 TELOK BLANGAH RISE DBS TELOK BLANGAH RISE SINGAPORE 090036","0.0711173770924812","3"
"185","33 TELOK BLANGAH WAY","36 TELOK BLANGAH RISE DBS TELOK BLANGAH RISE SINGAPORE 090036","0.178586228863228","3"
"186","142 JLN BT MERAH","112 JALAN BUKIT MERAH MARKET & HAWKER CENTRE (BLK 112 JALAN BUKIT MERAH) SINGAPORE 160112","0.403689292531372","2"
"187","131 JLN BT MERAH","112 JALAN BUKIT MERAH MARKET & HAWKER CENTRE (BLK 112 JALAN BUKIT MERAH) SINGAPORE 160112","0.241837907700385","6"
"188","30 JLN KLINIK","22B HAVELOCK ROAD HAVELOCK ROAD COOKED FOOD CENTRE SINGAPORE 162022","0.12944327049506","7"
"189","63 TELOK BLANGAH HTS","82 TELOK BLANGAH DRIVE TELOK BLANGAH MARKET SINGAPORE 100082","0.35426581126637","3"
"190","61 TELOK BLANGAH HTS","82 TELOK BLANGAH DRIVE TELOK BLANGAH MARKET SINGAPORE 100082","0.49968055580226","3"
"191","116 BT MERAH VIEW","115 BUKIT MERAH VIEW MARKET & HAWKER CENTRE (BLK 115 BUKIT MERAH VIEW) SINGAPORE 151115","0.052413945608019","9"
"192","44 TELOK BLANGAH DR","79 TELOK BLANGAH DRIVE TELOK BLANGAH FOOD CENTRE SINGAPORE 100079","0.394964012327044","2"
"193","24 BEO CRES","38A BEO CRESCENT BEO CRESCENT MARKET SINGAPORE 169982","0.127562143441119","7"
"194","78 INDUS RD","38A BEO CRESCENT BEO CRESCENT MARKET SINGAPORE 169982","0.275551071539848","6"
"195","55 TELOK BLANGAH DR","82 TELOK BLANGAH DRIVE TELOK BLANGAH MARKET SINGAPORE 100082","0.472963967977474","3"
"196","130 BT MERAH VIEW","115 BUKIT MERAH VIEW MARKET & HAWKER CENTRE (BLK 115 BUKIT MERAH VIEW) SINGAPORE 151115","0.300252047560405","9"
"197","122 BT MERAH LANE 1","120 BUKIT MERAH LANE 1 ALEXANDRA VILLAGE FOOD CENTRE SINGAPORE 150120","0.0367220238651291","3"
"198","80C TELOK BLANGAH ST 31","79 TELOK BLANGAH DRIVE TELOK BLANGAH FOOD CENTRE SINGAPORE 100079","0.0459265135375905","2"
"199","50 MOH GUAN TER","30 SENG POH ROAD TIONG BAHRU FOOD CENTRE SINGAPORE 168898","0.257590246353782","7"
"200","47 MOH GUAN TER","30 SENG POH ROAD TIONG BAHRU FOOD CENTRE SINGAPORE 168898","0.197085609585248","6"
"201","54 HAVELOCK RD","22A HAVELOCK ROAD HAVELOCK ROAD COOKED FOOD CENTRE SINGAPORE 161022","0.155187286090352","6"
"202","101 HENDERSON CRES","79 REDHILL LANE REDHILL MARKET SINGAPORE 150079","0.484878418542707","7"
"203","23 TELOK BLANGAH CRES","11 TELOK BLANGAH CRESCENT MARKET & HAWKER CENTRE (BLK 11 TELOK BLANGAH CRESCENT) SINGAPORE 090011","0.282549289991611","4"
"204","106 HENDERSON CRES","115 BUKIT MERAH VIEW MARKET & HAWKER CENTRE (BLK 115 BUKIT MERAH VIEW) SINGAPORE 151115","0.4396679300641","7"
"205","115 BT PURMEI RD","112 JALAN BUKIT MERAH MARKET & HAWKER CENTRE (BLK 112 JALAN BUKIT MERAH) SINGAPORE 160112","0.528336761902137","3"
"206","108 BT PURMEI RD","36 TELOK BLANGAH RISE DBS TELOK BLANGAH RISE SINGAPORE 090036","0.377031405811477","3"
"207","129 KIM TIAN RD","112 JALAN BUKIT MERAH MARKET & HAWKER CENTRE (BLK 112 JALAN BUKIT MERAH) SINGAPORE 160112","0.341234292229256","6"
"208","106B DEPOT RD","6 JALAN BUKIT MERAH ABC BRICKWORKS MARKET & FOOD CENTRE SINGAPORE 150006","0.752664586538272","6"
"209","38 JLN RUMAH TINGGI","6 JALAN BUKIT MERAH ABC BRICKWORKS MARKET & FOOD CENTRE SINGAPORE 150006","0.257525779802044","6"
"210","3 DELTA AVE","38A BEO CRESCENT BEO CRESCENT MARKET SINGAPORE 169982","0.319209606608785","6"
"211","134 JLN BT MERAH","112 JALAN BUKIT MERAH MARKET & HAWKER CENTRE (BLK 112 JALAN BUKIT MERAH) SINGAPORE 160112","0.231588604390076","4"
"212","80A TELOK BLANGAH ST 31","79 TELOK BLANGAH DRIVE TELOK BLANGAH FOOD CENTRE SINGAPORE 100079","0.121155339756447","2"
"213","27A JLN MEMBINA","112 JALAN BUKIT MERAH MARKET & HAWKER CENTRE (BLK 112 JALAN BUKIT MERAH) SINGAPORE 160112","0.2962410141766","10"
"214","75A REDHILL RD","79 REDHILL LANE REDHILL MARKET SINGAPORE 150079","0.343021327144853","5"
"215","77A REDHILL RD","79 REDHILL LANE REDHILL MARKET SINGAPORE 150079","0.122572307721178","4"
"216","57 HAVELOCK RD","38A BEO CRESCENT BEO CRESCENT MARKET SINGAPORE 169982","0.190162023126261","6"
"217","48 LENGKOK BAHRU","6 JALAN BUKIT MERAH ABC BRICKWORKS MARKET & FOOD CENTRE SINGAPORE 150006","0.318252955138271","5"
"218","35 JLN RUMAH TINGGI","6 JALAN BUKIT MERAH ABC BRICKWORKS MARKET & FOOD CENTRE SINGAPORE 150006","0.144680254797362","3"
"219","46 LENGKOK BAHRU","6 JALAN BUKIT MERAH ABC BRICKWORKS MARKET & FOOD CENTRE SINGAPORE 150006","0.509565612169017","5"
"220","67 TELOK BLANGAH DR","82 TELOK BLANGAH DRIVE TELOK BLANGAH MARKET SINGAPORE 100082","0.209925020063866","2"
"221","87 ZION RD","70 ZION ROAD SINGAPORE 247792","0.258652265185194","6"
"222","1 DELTA AVE","70 ZION ROAD SINGAPORE 247792","0.26719942137751","5"
"223","214 PETIR RD","51 UPPER BUKIT TIMAH ROAD BUKIT TIMAH MARKET SINGAPORE 588215","3.95265682329389","0"
"224","123 PENDING RD","51 UPPER BUKIT TIMAH ROAD BUKIT TIMAH MARKET SINGAPORE 588215","4.28437540364864","0"
"225","249 BANGKIT RD","51 UPPER BUKIT TIMAH ROAD BUKIT TIMAH MARKET SINGAPORE 588215","4.63038431458118","0"
"226","458 SEGAR RD","51 UPPER BUKIT TIMAH ROAD BUKIT TIMAH MARKET SINGAPORE 588215","5.43704519028502","0"
"227","506 JELAPANG RD","51 UPPER BUKIT TIMAH ROAD BUKIT TIMAH MARKET SINGAPORE 588215","5.36892197833239","0"
"228","621 SENJA RD","51 UPPER BUKIT TIMAH ROAD BUKIT TIMAH MARKET SINGAPORE 588215","5.3866921695902","0"
"229","402 FAJAR RD","51 UPPER BUKIT TIMAH ROAD BUKIT TIMAH MARKET SINGAPORE 588215","4.63339805895623","0"
"230","419 FAJAR RD","51 UPPER BUKIT TIMAH ROAD BUKIT TIMAH MARKET SINGAPORE 588215","5.00374924507996","0"
"231","526 JELAPANG RD","51 UPPER BUKIT TIMAH ROAD BUKIT TIMAH MARKET SINGAPORE 588215","5.26024179189463","0"
"232","623 SENJA RD","51 UPPER BUKIT TIMAH ROAD BUKIT TIMAH MARKET SINGAPORE 588215","5.43198132423424","0"
"233","128 PENDING RD","51 UPPER BUKIT TIMAH ROAD BUKIT TIMAH MARKET SINGAPORE 588215","4.13071169559157","0"
"234","204 PETIR RD","51 UPPER BUKIT TIMAH ROAD BUKIT TIMAH MARKET SINGAPORE 588215","3.75635947027844","0"
"235","473 SEGAR RD","51 UPPER BUKIT TIMAH ROAD BUKIT TIMAH MARKET SINGAPORE 588215","5.4476960790477","0"
"236","237 BT PANJANG RING RD","51 UPPER BUKIT TIMAH ROAD BUKIT TIMAH MARKET SINGAPORE 588215","4.39494429517488","0"
"237","539 BT PANJANG RING RD","51 UPPER BUKIT TIMAH ROAD BUKIT TIMAH MARKET SINGAPORE 588215","5.0451484657341","0"
"238","516 JELAPANG RD","51 UPPER BUKIT TIMAH ROAD BUKIT TIMAH MARKET SINGAPORE 588215","5.42469530970637","0"
"239","217 PETIR RD","51 UPPER BUKIT TIMAH ROAD BUKIT TIMAH MARKET SINGAPORE 588215","3.95646684345464","0"
"240","218 PETIR RD","51 UPPER BUKIT TIMAH ROAD BUKIT TIMAH MARKET SINGAPORE 588215","3.90683918115599","0"
"241","517 JELAPANG RD","51 UPPER BUKIT TIMAH ROAD BUKIT TIMAH MARKET SINGAPORE 588215","5.50645399454446","0"
"242","652 SENJA LINK","51 UPPER BUKIT TIMAH ROAD BUKIT TIMAH MARKET SINGAPORE 588215","5.51162804516558","0"
"243","624 SENJA RD","51 UPPER BUKIT TIMAH ROAD BUKIT TIMAH MARKET SINGAPORE 588215","5.44221718396977","0"
"244","629 SENJA RD","254 JURONG EAST STREET 24 YUHUA VILLAGE MARKET AND FOOD CENTRE SINGAPORE 600254","5.35741803102638","0"
"245","455 SEGAR RD","51 UPPER BUKIT TIMAH ROAD BUKIT TIMAH MARKET SINGAPORE 588215","5.35654366549864","0"
"246","176 LOMPANG RD","51 UPPER BUKIT TIMAH ROAD BUKIT TIMAH MARKET SINGAPORE 588215","4.57080780709347","0"
"247","418 FAJAR RD","51 UPPER BUKIT TIMAH ROAD BUKIT TIMAH MARKET SINGAPORE 588215","5.05743453187325","0"
"248","484 SEGAR RD","51 UPPER BUKIT TIMAH ROAD BUKIT TIMAH MARKET SINGAPORE 588215","5.46818927284433","0"
"249","140 PETIR RD","51 UPPER BUKIT TIMAH ROAD BUKIT TIMAH MARKET SINGAPORE 588215","4.08920942820572","0"
"250","152 GANGSA RD","51 UPPER BUKIT TIMAH ROAD BUKIT TIMAH MARKET SINGAPORE 588215","4.1372844420335","0"
"251","537 BT PANJANG RING RD","51 UPPER BUKIT TIMAH ROAD BUKIT TIMAH MARKET SINGAPORE 588215","5.13221630863013","0"
"252","401 FAJAR RD","51 UPPER BUKIT TIMAH ROAD BUKIT TIMAH MARKET SINGAPORE 588215","4.6465581874219","0"
"253","242 BT PANJANG RING RD","51 UPPER BUKIT TIMAH ROAD BUKIT TIMAH MARKET SINGAPORE 588215","4.54555303395776","0"
"254","613 BT PANJANG RING RD","51 UPPER BUKIT TIMAH ROAD BUKIT TIMAH MARKET SINGAPORE 588215","5.23568111061443","0"
"255","654 SENJA RD","51 UPPER BUKIT TIMAH ROAD BUKIT TIMAH MARKET SINGAPORE 588215","5.54388835857921","0"
"256","536 JELAPANG RD","51 UPPER BUKIT TIMAH ROAD BUKIT TIMAH MARKET SINGAPORE 588215","5.16652189458956","0"
"257","154 GANGSA RD","51 UPPER BUKIT TIMAH ROAD BUKIT TIMAH MARKET SINGAPORE 588215","4.11932954017304","0"
"258","174 LOMPANG RD","51 UPPER BUKIT TIMAH ROAD BUKIT TIMAH MARKET SINGAPORE 588215","4.66448559802109","0"
"259","177 LOMPANG RD","51 UPPER BUKIT TIMAH ROAD BUKIT TIMAH MARKET SINGAPORE 588215","4.70851917040157","0"
"260","606 SENJA RD","51 UPPER BUKIT TIMAH ROAD BUKIT TIMAH MARKET SINGAPORE 588215","4.92724627505655","0"
"261","650 SENJA LINK","51 UPPER BUKIT TIMAH ROAD BUKIT TIMAH MARKET SINGAPORE 588215","5.46873823675843","0"
"262","228 PENDING RD","51 UPPER BUKIT TIMAH ROAD BUKIT TIMAH MARKET SINGAPORE 588215","4.03508431180491","0"
"263","151 PETIR RD","51 UPPER BUKIT TIMAH ROAD BUKIT TIMAH MARKET SINGAPORE 588215","4.33469864604836","0"
"264","4 TOH YI DR","51 UPPER BUKIT TIMAH ROAD BUKIT TIMAH MARKET SINGAPORE 588215","0.191181590768864","1"
"265","5 FARRER RD","7 EMPRESS ROAD DBS EMPRESS ROAD SINGAPORE 260007","0.187113281346389","1"
"266","15 TOH YI DR","51 UPPER BUKIT TIMAH ROAD BUKIT TIMAH MARKET SINGAPORE 588215","0.440522546973573","1"
"267","9 JLN KUKOH","1 JALAN KUKOH HAWKER CENTRE (BLK 1 JALAN KUKOH) SINGAPORE 161001","0.134864117472784","5"
"268","640 ROWELL RD","166 JALAN BESAR DBS BERSEH FOOD CENTRE SINGAPORE 208877","0.242257132857138","3"
"269","264 WATERLOO ST","270 QUEEN STREET ALBERT CENTRE MARKET & FOOD CENTRE SINGAPORE 180270","0.308473884318289","2"
"270","32 NEW MKT RD","32 NEW MARKET ROAD SINGAPORE 050032","0","7"
"271","5 TG PAGAR PLAZA","6 TANJONG PAGAR PLAZA MARKET & HAWKER CENTRE (BLK 6 TANJONG PAGAR PLAZA) SINGAPORE 081006","0.0453344870298606","5"
"272","271 QUEEN ST","270 QUEEN STREET ALBERT CENTRE MARKET & FOOD CENTRE SINGAPORE 180270","0.0257232111714767","3"
"273","232 BAIN ST","270 QUEEN STREET ALBERT CENTRE MARKET & FOOD CENTRE SINGAPORE 180270","0.471703313701853","1"
"274","1C CANTONMENT RD","6 TANJONG PAGAR PLAZA MARKET & HAWKER CENTRE (BLK 6 TANJONG PAGAR PLAZA) SINGAPORE 081006","0.191074750473722","6"
"275","1F CANTONMENT RD","6 TANJONG PAGAR PLAZA MARKET & HAWKER CENTRE (BLK 6 TANJONG PAGAR PLAZA) SINGAPORE 081006","0.230667017005801","5"
"276","1B CANTONMENT RD","6 TANJONG PAGAR PLAZA MARKET & HAWKER CENTRE (BLK 6 TANJONG PAGAR PLAZA) SINGAPORE 081006","0.236468601109892","6"
"277","111 TECK WHYE LANE","254 JURONG EAST STREET 24 YUHUA VILLAGE MARKET AND FOOD CENTRE SINGAPORE 600254","4.14876192205166","0"
"278","114 TECK WHYE LANE","254 JURONG EAST STREET 24 YUHUA VILLAGE MARKET AND FOOD CENTRE SINGAPORE 600254","4.15698603303615","0"
"279","460 CHOA CHU KANG AVE 4","347 JURONG EAST AVENUE 1 YUHUA MARKET & HAWKER CENTRE SINGAPORE 600347","3.62612421574545","0"
"280","121 TECK WHYE LANE","254 JURONG EAST STREET 24 YUHUA VILLAGE MARKET AND FOOD CENTRE SINGAPORE 600254","4.11285087515274","0"
"281","404 CHOA CHU KANG AVE 3","347 JURONG EAST AVENUE 1 YUHUA MARKET & HAWKER CENTRE SINGAPORE 600347","3.94605762098765","0"
"282","692B CHOA CHU KANG CRES","20 MARSILING LANE MARSILING LANE MARKET & COOKED FOOD CENTRE SINGAPORE 730020","5.54699726266135","0"
"283","115 TECK WHYE LANE","254 JURONG EAST STREET 24 YUHUA VILLAGE MARKET AND FOOD CENTRE SINGAPORE 600254","4.2202286698309","0"
"284","422 CHOA CHU KANG AVE 4","347 JURONG EAST AVENUE 1 YUHUA MARKET & HAWKER CENTRE SINGAPORE 600347","4.22831469229618","0"
"285","680 CHOA CHU KANG CRES","20 MARSILING LANE MARSILING LANE MARKET & COOKED FOOD CENTRE SINGAPORE 730020","5.69991741667767","0"
"286","771 CHOA CHU KANG ST 54","347 JURONG EAST AVENUE 1 YUHUA MARKET & HAWKER CENTRE SINGAPORE 600347","5.78059582510803","0"
"287","229 CHOA CHU KANG CTRL","254 JURONG EAST STREET 24 YUHUA VILLAGE MARKET AND FOOD CENTRE SINGAPORE 600254","4.24723533077611","0"
"288","237 CHOA CHU KANG CTRL","254 JURONG EAST STREET 24 YUHUA VILLAGE MARKET AND FOOD CENTRE SINGAPORE 600254","4.17157171299803","0"
"289","157 JLN TECK WHYE","254 JURONG EAST STREET 24 YUHUA VILLAGE MARKET AND FOOD CENTRE SINGAPORE 600254","4.50390779485564","0"
"290","416 CHOA CHU KANG AVE 4","347 JURONG EAST AVENUE 1 YUHUA MARKET & HAWKER CENTRE SINGAPORE 600347","4.37680242322151","0"
"291","414 CHOA CHU KANG AVE 4","347 JURONG EAST AVENUE 1 YUHUA MARKET & HAWKER CENTRE SINGAPORE 600347","4.25592525540757","0"
"292","239 CHOA CHU KANG CTRL","254 JURONG EAST STREET 24 YUHUA VILLAGE MARKET AND FOOD CENTRE SINGAPORE 600254","4.14931520139383","0"
"293","423 CHOA CHU KANG AVE 4","347 JURONG EAST AVENUE 1 YUHUA MARKET & HAWKER CENTRE SINGAPORE 600347","4.1861471522922","0"
"294","621 CHOA CHU KANG ST 62","20 MARSILING LANE MARSILING LANE MARKET & COOKED FOOD CENTRE SINGAPORE 730020","5.94008694103402","0"
"295","657 CHOA CHU KANG CRES","20 MARSILING LANE MARSILING LANE MARKET & COOKED FOOD CENTRE SINGAPORE 730020","5.65676613108065","0"
"296","418 CHOA CHU KANG AVE 4","347 JURONG EAST AVENUE 1 YUHUA MARKET & HAWKER CENTRE SINGAPORE 600347","4.25174434927322","0"
"297","608 CHOA CHU KANG ST 62","347 JURONG EAST AVENUE 1 YUHUA MARKET & HAWKER CENTRE SINGAPORE 600347","6.07866112809838","0"
"298","412 CHOA CHU KANG AVE 3","347 JURONG EAST AVENUE 1 YUHUA MARKET & HAWKER CENTRE SINGAPORE 600347","4.22190242704088","0"
"299","635 CHOA CHU KANG NTH 6","20 MARSILING LANE MARSILING LANE MARKET & COOKED FOOD CENTRE SINGAPORE 730020","5.96431843394269","0"
"300","353 CHOA CHU KANG CTRL","347 JURONG EAST AVENUE 1 YUHUA MARKET & HAWKER CENTRE SINGAPORE 600347","4.28981672873571","0"
"301","453 CHOA CHU KANG AVE 4","505 JURONG WEST STREET 52 MARKET & HAWKER CENTRE (BLK 505 JURONG WEST STREET 52) SINGAPORE 640505","3.84044242244528","0"
"302","689A CHOA CHU KANG DR","20 MARSILING LANE MARSILING LANE MARKET & COOKED FOOD CENTRE SINGAPORE 730020","5.39189372560254","0"
"303","692A CHOA CHU KANG CRES","20 MARSILING LANE MARSILING LANE MARKET & COOKED FOOD CENTRE SINGAPORE 730020","5.59784963857495","0"
"304","689B CHOA CHU KANG DR","20 MARSILING LANE MARSILING LANE MARKET & COOKED FOOD CENTRE SINGAPORE 730020","5.41095775536722","0"
"305","760 CHOA CHU KANG NTH 5","347 JURONG EAST AVENUE 1 YUHUA MARKET & HAWKER CENTRE SINGAPORE 600347","5.57595162431156","0"
"306","544 CHOA CHU KANG ST 52","347 JURONG EAST AVENUE 1 YUHUA MARKET & HAWKER CENTRE SINGAPORE 600347","5.54171669891719","0"
"307","690A CHOA CHU KANG CRES","20 MARSILING LANE MARSILING LANE MARKET & COOKED FOOD CENTRE SINGAPORE 730020","5.33838450087246","0"
"308","474 CHOA CHU KANG AVE 3","347 JURONG EAST AVENUE 1 YUHUA MARKET & HAWKER CENTRE SINGAPORE 600347","3.76666289841615","0"
"309","248 CHOA CHU KANG AVE 2","254 JURONG EAST STREET 24 YUHUA VILLAGE MARKET AND FOOD CENTRE SINGAPORE 600254","4.05730859587789","0"
"310","626 CHOA CHU KANG ST 62","347 JURONG EAST AVENUE 1 YUHUA MARKET & HAWKER CENTRE SINGAPORE 600347","6.09682417877492","0"
"311","789 CHOA CHU KANG NTH 6","347 JURONG EAST AVENUE 1 YUHUA MARKET & HAWKER CENTRE SINGAPORE 600347","5.94344664123824","0"
"312","671 CHOA CHU KANG CRES","20 MARSILING LANE MARSILING LANE MARKET & COOKED FOOD CENTRE SINGAPORE 730020","5.57622396912339","0"
"313","296B CHOA CHU KANG AVE 2","347 JURONG EAST AVENUE 1 YUHUA MARKET & HAWKER CENTRE SINGAPORE 600347","3.6650654995173","0"
"314","604 CHOA CHU KANG ST 62","347 JURONG EAST AVENUE 1 YUHUA MARKET & HAWKER CENTRE SINGAPORE 600347","6.04781614076822","0"
"315","663 CHOA CHU KANG CRES","20 MARSILING LANE MARSILING LANE MARKET & COOKED FOOD CENTRE SINGAPORE 730020","5.4575091156188","0"
"316","101 TECK WHYE LANE","254 JURONG EAST STREET 24 YUHUA VILLAGE MARKET AND FOOD CENTRE SINGAPORE 600254","4.24710686189554","0"
"317","715 CLEMENTI WEST ST 2","726 CLEMENTI WEST STREET 2 DBS CLEMENTI WEST STREET 2 SINGAPORE 120726","0.267591701659737","2"
"318","702 WEST COAST RD","726 CLEMENTI WEST STREET 2 DBS CLEMENTI WEST STREET 2 SINGAPORE 120726","0.523371476980442","4"
"319","607 CLEMENTI WEST ST 1","726 CLEMENTI WEST STREET 2 DBS CLEMENTI WEST STREET 2 SINGAPORE 120726","0.40259536961051","1"
"320","374 CLEMENTI AVE 4","353 CLEMENTI AVENUE 2 MARKET & HAWKER CENTRE (BLK 353 CLEMENTI AVE 2) SINGAPORE 120353","0.686375218576048","2"
"321","346 CLEMENTI AVE 5","353 CLEMENTI AVENUE 2 MARKET & HAWKER CENTRE (BLK 353 CLEMENTI AVE 2) SINGAPORE 120353","0.322987881824018","2"
"322","109 CLEMENTI ST 11","353 CLEMENTI AVENUE 2 MARKET & HAWKER CENTRE (BLK 353 CLEMENTI AVE 2) SINGAPORE 120353","0.83699246887899","1"
"323","339 CLEMENTI AVE 5","353 CLEMENTI AVENUE 2 MARKET & HAWKER CENTRE (BLK 353 CLEMENTI AVE 2) SINGAPORE 120353","0.620810084108116","2"
"324","351 CLEMENTI AVE 2","353 CLEMENTI AVENUE 2 MARKET & HAWKER CENTRE (BLK 353 CLEMENTI AVE 2) SINGAPORE 120353","0.108272799078172","2"
"325","334 CLEMENTI AVE 2","353 CLEMENTI AVENUE 2 MARKET & HAWKER CENTRE (BLK 353 CLEMENTI AVE 2) SINGAPORE 120353","0.290937473719128","2"
"326","305 CLEMENTI AVE 4","448 CLEMENTI AVENUE 3 MARKET & HAWKER CENTRE (BLK 448 CLEMENTI AVENUE 3) SINGAPORE 120448","0.98724359187906","1"
"327","364 CLEMENTI AVE 2","353 CLEMENTI AVENUE 2 MARKET & HAWKER CENTRE (BLK 353 CLEMENTI AVE 2) SINGAPORE 120353","0.326195456386837","2"
"328","371 CLEMENTI AVE 4","353 CLEMENTI AVENUE 2 MARKET & HAWKER CENTRE (BLK 353 CLEMENTI AVE 2) SINGAPORE 120353","0.752635332639353","2"
"329","449 CLEMENTI AVE 3","448 CLEMENTI AVENUE 3 MARKET & HAWKER CENTRE (BLK 448 CLEMENTI AVENUE 3) SINGAPORE 120448","0.051258688743556","4"
"330","418 CLEMENTI AVE 1","353 CLEMENTI AVENUE 2 MARKET & HAWKER CENTRE (BLK 353 CLEMENTI AVE 2) SINGAPORE 120353","0.478910337223589","3"
"331","730 CLEMENTI WEST ST 2","726 CLEMENTI WEST STREET 2 DBS CLEMENTI WEST STREET 2 SINGAPORE 120726","0.168638860110455","4"
"332","716 CLEMENTI WEST ST 2","726 CLEMENTI WEST STREET 2 DBS CLEMENTI WEST STREET 2 SINGAPORE 120726","0.246242946061388","1"
"333","709 CLEMENTI WEST ST 2","726 CLEMENTI WEST STREET 2 DBS CLEMENTI WEST STREET 2 SINGAPORE 120726","0.304996666082849","4"
"334","611 CLEMENTI WEST ST 1","726 CLEMENTI WEST STREET 2 DBS CLEMENTI WEST STREET 2 SINGAPORE 120726","0.580169065506342","1"
"335","348 CLEMENTI AVE 5","353 CLEMENTI AVENUE 2 MARKET & HAWKER CENTRE (BLK 353 CLEMENTI AVE 2) SINGAPORE 120353","0.266953954095562","2"
"336","411 C'WEALTH AVE WEST","353 CLEMENTI AVENUE 2 MARKET & HAWKER CENTRE (BLK 353 CLEMENTI AVE 2) SINGAPORE 120353","0.417457568743194","3"
"337","324 CLEMENTI AVE 5","448 CLEMENTI AVENUE 3 MARKET & HAWKER CENTRE (BLK 448 CLEMENTI AVENUE 3) SINGAPORE 120448","0.264782687136521","4"
"338","307 CLEMENTI AVE 4","353 CLEMENTI AVENUE 2 MARKET & HAWKER CENTRE (BLK 353 CLEMENTI AVE 2) SINGAPORE 120353","0.890937338976174","2"
"339","461 CLEMENTI AVE 3","448 CLEMENTI AVENUE 3 MARKET & HAWKER CENTRE (BLK 448 CLEMENTI AVENUE 3) SINGAPORE 120448","0.324017138488905","5"
"340","723 CLEMENTI WEST ST 2","726 CLEMENTI WEST STREET 2 DBS CLEMENTI WEST STREET 2 SINGAPORE 120726","0.121336002905006","1"
"341","724 CLEMENTI WEST ST 2","726 CLEMENTI WEST STREET 2 DBS CLEMENTI WEST STREET 2 SINGAPORE 120726","0.102587907604659","2"
"342","46 CIRCUIT RD","79 CIRCUIT ROAD HAWKER CENTRE (BLKS 79/79A CIRCUIT ROAD) SINGAPORE 370079","0.121162826795907","5"
"343","43 CIRCUIT RD","79 CIRCUIT ROAD HAWKER CENTRE (BLKS 79/79A CIRCUIT ROAD) SINGAPORE 370079","0.0562924209899474","5"
"344","30 BALAM RD","80 CIRCUIT ROAD CIRCUIT ROAD MARKET AND FOOD CENTRE SINGAPORE 370080","0.202853724360835","4"
"345","21 BALAM RD","80 CIRCUIT ROAD CIRCUIT ROAD MARKET AND FOOD CENTRE SINGAPORE 370080","0.374637467946427","4"
"346","22 BALAM RD","80 CIRCUIT ROAD CIRCUIT ROAD MARKET AND FOOD CENTRE SINGAPORE 370080","0.270489216110972","4"
"347","47 CIRCUIT RD","79A CIRCUIT ROAD UOB CIRCUIT ROAD SINGAPORE 371079","0.106901942384198","5"
"348","67 CIRCUIT RD","80 CIRCUIT ROAD CIRCUIT ROAD MARKET AND FOOD CENTRE SINGAPORE 370080","0.239294059503712","5"
"349","82 MACPHERSON LANE","80 CIRCUIT ROAD CIRCUIT ROAD MARKET AND FOOD CENTRE SINGAPORE 370080","0.522039985861077","4"
"350","37 CIRCUIT RD","80 CIRCUIT ROAD CIRCUIT ROAD MARKET AND FOOD CENTRE SINGAPORE 370080","0.0793166826062586","5"
"351","24 BALAM RD","80 CIRCUIT ROAD CIRCUIT ROAD MARKET AND FOOD CENTRE SINGAPORE 370080","0.265954079017307","4"
"352","65 CIRCUIT RD","80 CIRCUIT ROAD CIRCUIT ROAD MARKET AND FOOD CENTRE SINGAPORE 370080","0.0495837584670961","5"
"353","49 CIRCUIT RD","79A CIRCUIT ROAD UOB CIRCUIT ROAD SINGAPORE 371079","0.0816097455455206","5"
